Data No.,Date,Process ID,Avg. Current,Avg. Voltage,Avg. Wire Feed,Prediction,Label
320,2020-08-31 13:15:36.826576,,261.3,29.9,8.0,null,undercut
321,2020-08-31 13:15:36.826576,,259.2,29.5,7.9,null,undercut
322,2020-08-31 13:15:36.826576,,255.8,28.8,7.9,null,undercut
323,2020-08-31 13:15:36.826576,,256.7,27.8,8.0,null,undercut
324,2020-08-31 13:15:36.826576,,237.8,26.2,7.4,null,undercut
325,2020-08-31 13:15:36.826576,,259.4,27.7,8.0,null,undercut
326,2020-08-31 13:15:36.826576,,253.9,28.5,7.8,null,undercut
327,2020-08-31 13:15:36.826576,,265.0,30.9,8.2,null,undercut
328,2020-08-31 13:15:36.826576,,258.2,29.1,8.0,null,undercut
329,2020-08-31 13:15:36.826576,,262.3,30.0,8.1,null,undercut
330,2020-08-31 13:15:36.826576,,245.7,27.4,7.5,null,undercut
331,2020-08-31 13:15:36.826576,,252.6,28.1,7.9,null,undercut
332,2020-08-31 13:15:36.826576,,244.8,26.1,7.6,null,undercut
333,2020-08-31 13:15:36.826576,,248.1,28.0,7.6,null,undercut
334,2020-08-31 13:15:36.826576,,258.9,28.0,8.0,null,undercut
335,2020-08-31 13:15:36.826576,,254.5,28.9,7.8,null,undercut
336,2020-08-31 13:15:36.826576,,255.9,29.0,7.9,null,undercut
337,2020-08-31 13:15:36.826576,,252.3,27.8,7.8,null,undercut
338,2020-08-31 13:15:36.826576,,238.9,28.7,7.5,null,undercut
339,2020-08-31 13:15:36.826576,,241.3,25.9,7.6,null,undercut
340,2020-08-31 13:15:36.826576,,251.5,29.4,7.9,null,undercut
341,2020-08-31 13:15:36.826576,,243.4,25.7,7.5,null,undercut
342,2020-08-31 13:15:36.826576,,238.1,26.3,7.3,null,undercut
343,2020-08-31 13:15:36.826576,,255.9,26.7,8.0,null,undercut
344,2020-08-31 13:15:36.826576,,251.7,28.4,7.7,null,undercut
345,2020-08-31 13:15:36.826576,,258.7,27.8,7.9,null,undercut
346,2020-08-31 13:15:36.826576,,247.8,25.3,7.5,null,undercut
347,2020-08-31 13:15:36.826576,,266.3,30.8,8.2,null,undercut
348,2020-08-31 13:15:36.826576,,242.1,26.8,7.4,null,undercut
349,2020-08-31 13:15:36.826576,,238.6,26.9,7.5,null,undercut
350,2020-08-31 13:15:36.826576,,248.8,26.7,7.8,null,undercut
351,2020-08-31 13:15:36.826576,,242.0,28.0,7.5,null,undercut
352,2020-08-31 13:15:36.826576,,246.2,26.0,7.5,null,undercut
353,2020-08-31 13:15:36.826576,,252.0,28.8,7.7,null,undercut
354,2020-08-31 13:15:36.826576,,243.1,29.8,7.5,null,undercut
355,2020-08-31 13:15:36.826576,,260.2,29.2,8.0,null,undercut
356,2020-08-31 13:15:36.826576,,250.2,28.3,7.6,null,undercut
357,2020-08-31 13:15:36.826576,,251.4,27.1,7.8,null,undercut
358,2020-08-31 13:15:36.826576,,245.2,27.7,7.6,null,undercut
359,2020-08-31 13:15:36.826576,,264.1,29.7,8.2,null,undercut
360,2020-08-31 13:15:36.826576,,259.6,28.2,8.0,null,undercut
361,2020-08-31 13:15:36.826576,,265.5,29.9,8.2,null,undercut
362,2020-08-31 13:15:36.826576,,263.8,30.0,8.1,null,undercut
363,2020-08-31 13:15:36.826576,,243.4,28.1,7.5,null,undercut
364,2020-08-31 13:15:36.826576,,245.6,28.5,7.7,null,undercut
365,2020-08-31 13:15:36.826576,,254.0,28.0,7.9,null,undercut
366,2020-08-31 13:15:36.826576,,267.4,29.0,8.2,null,undercut
367,2020-08-31 13:15:36.826576,,248.8,27.7,7.6,null,undercut
