Data No.,Date,Process ID,Avg. Current,Avg. Voltage,Avg. Wire Feed,Prediction,Label
749,2020-07-15 14:59:55.026948,1,251.1,28.7,7.7,null,normal
750,2020-07-15 14:59:55.226948,1,260.5,28.6,8.1,null,normal
751,2020-07-15 14:59:55.426948,1,246.9,27.5,7.7,null,normal
752,2020-07-15 14:59:55.626948,1,257.1,28.1,7.9,null,normal
753,2020-07-15 14:59:55.826948,1,269.5,29.3,8.2,null,normal
754,2020-07-15 14:59:56.026948,1,238.5,27.6,7.3,null,normal
755,2020-07-15 14:59:56.226948,1,231.2,26.3,7.2,null,normal
756,2020-07-15 14:59:56.426948,1,256.6,28.0,7.9,null,normal
757,2020-07-15 14:59:56.626948,1,253.1,27.6,7.8,null,normal
758,2020-07-15 14:59:56.826948,1,263.4,29.1,8.2,null,normal
759,2020-07-15 14:59:57.026948,1,250.9,28.7,7.6,null,normal
760,2020-07-15 14:59:57.226948,1,247.4,27.8,7.6,null,normal
761,2020-07-15 14:59:57.426948,1,252.3,30.0,7.8,null,normal
762,2020-07-15 14:59:57.626948,1,258.6,29.6,8.0,null,normal
763,2020-07-15 14:59:57.826948,1,242.9,27.1,7.5,null,normal
764,2020-07-15 14:59:58.026948,1,255.2,29.1,7.9,null,normal
765,2020-07-15 14:59:58.226948,1,253.2,27.6,7.8,null,normal
766,2020-07-15 14:59:58.426948,1,248.5,27.1,7.6,null,normal
767,2020-07-15 14:59:58.626948,1,236.0,27.2,7.1,null,normal
768,2020-07-15 14:59:58.826948,1,252.5,28.4,7.8,null,normal
769,2020-07-15 14:59:59.026948,1,255.4,29.5,7.9,null,normal
770,2020-07-15 14:59:59.226948,1,246.0,27.7,7.4,null,normal
771,2020-07-15 14:59:59.426948,1,262.4,29.9,8.1,null,normal
772,2020-07-15 14:59:59.626948,1,246.0,27.3,7.6,null,normal
773,2020-07-15 14:59:59.826948,1,238.7,27.5,7.4,null,normal
774,2020-07-15 15:00:00.026948,1,259.3,29.0,7.9,null,normal
775,2020-07-15 15:00:00.226948,1,256.9,27.9,7.9,null,normal
776,2020-07-15 15:00:00.426948,1,255.8,28.6,7.9,null,normal
777,2020-07-15 15:00:00.626948,1,258.4,31.7,8.0,null,normal
778,2020-07-15 15:00:00.826948,1,258.2,28.4,7.9,null,normal
779,2020-07-15 15:00:01.026948,1,254.1,29.2,7.7,null,normal
780,2020-07-15 15:00:01.226948,1,264.3,28.9,8.1,null,normal
781,2020-07-15 15:00:01.426948,1,235.2,27.7,7.2,null,normal
782,2020-07-15 15:00:01.626948,1,240.6,27.8,7.5,null,normal
783,2020-07-15 15:00:01.826948,1,255.4,27.7,7.9,null,normal
784,2020-07-15 15:00:02.026948,1,253.3,28.0,7.7,null,normal
785,2020-07-15 15:00:02.226948,1,231.8,25.1,7.2,null,normal
786,2020-07-15 15:00:02.426948,1,266.0,29.5,8.3,null,normal
787,2020-07-15 15:00:02.626948,1,250.2,29.9,7.7,null,normal
788,2020-07-15 15:00:02.826948,1,266.3,31.5,8.2,null,normal
789,2020-07-15 15:00:03.026948,1,247.7,26.7,7.7,null,normal
790,2020-07-15 15:00:03.226948,1,246.7,27.8,7.5,null,normal
791,2020-07-15 15:00:03.426948,1,247.5,27.6,7.6,null,normal
792,2020-07-15 15:00:03.626948,1,263.0,28.3,8.0,null,normal
793,2020-07-15 15:00:03.826948,1,261.1,29.5,8.1,null,normal
794,2020-07-15 15:00:04.026948,1,256.7,29.1,7.9,null,normal
795,2020-07-15 15:00:04.226948,1,246.4,27.2,7.5,null,normal
796,2020-07-15 15:00:04.426948,1,264.4,29.2,8.1,null,normal
797,2020-07-15 15:00:04.626948,1,248.7,27.0,7.6,null,normal
798,2020-07-15 15:00:04.826948,1,239.6,26.5,7.4,null,normal
799,2020-07-15 15:00:05.026948,1,261.1,28.3,8.1,null,normal
800,2020-07-15 15:00:05.226948,1,258.6,29.2,7.9,null,normal
801,2020-07-15 15:00:05.426948,1,249.2,26.9,7.6,null,normal
802,2020-07-15 15:00:05.626948,1,260.7,29.4,8.0,null,normal
803,2020-07-15 15:00:05.826948,1,250.9,28.4,7.8,null,normal
804,2020-07-15 15:00:06.026948,1,255.1,29.4,7.9,null,normal
805,2020-07-15 15:00:06.226948,1,239.1,27.8,7.4,null,normal
806,2020-07-15 15:00:06.426948,1,262.2,30.9,8.0,null,normal
807,2020-07-15 15:00:06.626948,1,260.3,29.2,8.0,null,normal
808,2020-07-15 15:00:06.826948,1,240.4,28.3,7.4,null,normal
809,2020-07-15 15:00:07.026948,1,255.6,29.3,8.0,null,normal
810,2020-07-15 15:00:07.226948,1,247.8,28.7,7.6,null,normal
811,2020-07-15 15:00:07.426948,1,256.6,28.7,8.0,null,normal
812,2020-07-15 15:00:07.626948,1,241.3,24.9,7.3,null,normal
813,2020-07-15 15:00:07.826948,1,249.1,28.8,7.8,null,normal
814,2020-07-15 15:00:08.026948,1,257.8,28.6,8.0,null,normal
815,2020-07-15 15:00:08.226948,1,249.9,27.4,7.7,null,normal
816,2020-07-15 15:00:08.426948,1,263.5,29.6,8.0,null,normal
817,2020-07-15 15:00:08.626948,1,258.6,29.1,8.1,null,normal
818,2020-07-15 15:00:08.826948,1,256.4,28.1,7.8,null,normal
819,2020-07-15 15:00:09.026948,1,246.5,27.3,7.7,null,normal
820,2020-07-15 15:00:09.226948,1,257.6,29.3,8.0,null,normal
821,2020-07-15 15:00:09.426948,1,257.9,29.5,8.0,null,normal
822,2020-07-15 15:00:09.626948,1,243.8,27.8,7.6,null,normal
823,2020-07-15 15:00:09.826948,1,250.5,26.5,7.7,null,normal
824,2020-07-15 15:00:10.026948,1,249.8,27.9,7.8,null,normal
825,2020-07-15 15:00:10.226948,1,245.7,28.1,7.6,null,normal
826,2020-07-15 15:00:10.426948,1,238.3,26.4,7.2,null,normal
827,2020-07-15 15:00:10.626948,1,242.0,27.9,7.4,null,normal
828,2020-07-15 15:00:10.826948,1,248.5,27.5,7.7,null,normal
829,2020-07-15 15:00:11.026948,1,263.0,30.5,8.2,null,normal
830,2020-07-15 15:00:11.226948,1,244.5,25.9,7.5,null,normal
831,2020-07-15 15:00:11.426948,1,240.7,27.3,7.4,null,normal
832,2020-07-15 15:00:11.626948,1,263.3,31.0,8.2,null,normal
833,2020-07-15 15:00:11.826948,1,249.1,28.1,7.6,null,normal
834,2020-07-15 15:00:12.026948,1,246.1,27.3,7.6,null,normal
835,2020-07-15 15:00:12.226948,1,250.9,26.9,7.7,null,normal
836,2020-07-15 15:00:12.426948,1,257.0,27.9,8.0,null,normal
837,2020-07-15 15:00:12.626948,1,258.0,28.9,7.9,null,normal
838,2020-07-15 15:00:12.826948,1,262.2,29.3,8.0,null,normal
839,2020-07-15 15:00:13.026948,1,247.7,28.2,7.6,null,normal
840,2020-07-15 15:00:13.226948,1,259.8,30.3,8.0,null,normal
841,2020-07-15 15:00:13.426948,1,249.4,27.7,7.8,null,normal
842,2020-07-15 15:00:13.626948,1,259.7,28.4,7.9,null,normal
843,2020-07-15 15:00:13.826948,1,253.4,27.9,7.7,null,normal
844,2020-07-15 15:00:14.026948,1,241.6,26.6,7.4,null,normal
845,2020-07-15 15:00:14.226948,1,255.4,28.7,7.8,null,normal
846,2020-07-15 15:00:14.426948,1,260.1,29.5,8.0,null,normal
847,2020-07-15 15:00:14.626948,1,252.7,27.7,8.0,null,normal
848,2020-07-15 15:00:14.826948,1,249.7,26.5,7.5,null,normal
849,2020-07-15 15:00:15.026948,1,263.2,29.3,8.1,null,normal
850,2020-07-15 15:00:15.226948,1,248.8,27.8,7.8,null,normal
851,2020-07-15 15:00:15.426948,1,253.5,26.8,7.9,null,normal
852,2020-07-15 15:00:15.626948,1,249.0,29.2,7.8,null,normal
853,2020-07-15 15:00:15.826948,1,249.1,28.2,7.7,null,normal
854,2020-07-15 15:00:16.026948,1,242.0,26.9,7.4,null,normal
855,2020-07-15 15:00:16.226948,1,246.2,27.7,7.5,null,normal
856,2020-07-15 15:00:16.426948,1,256.6,30.9,8.1,null,normal
857,2020-07-15 15:00:16.626948,1,251.7,30.5,7.9,null,normal
858,2020-07-15 15:00:16.826948,1,257.5,28.9,8.0,null,normal
859,2020-07-15 15:00:17.026948,1,236.7,28.0,7.2,null,normal
860,2020-07-15 15:00:17.226948,1,257.0,27.9,7.9,null,normal
861,2020-07-15 15:00:17.426948,1,253.1,26.1,7.8,null,normal
862,2020-07-15 15:00:17.626948,1,257.4,28.7,7.8,null,normal
863,2020-07-15 15:00:17.826948,1,246.7,27.6,7.6,null,normal
864,2020-07-15 15:00:18.026948,1,266.0,28.9,8.1,null,normal
865,2020-07-15 15:00:18.226948,1,258.0,28.2,7.9,null,normal
866,2020-07-15 15:00:18.426948,1,253.5,27.8,7.9,null,normal
867,2020-07-15 15:00:18.626948,1,243.7,26.8,7.4,null,normal
868,2020-07-15 15:00:18.826948,1,249.7,27.3,7.6,null,normal
869,2020-07-15 15:00:19.026948,1,262.3,28.9,8.1,null,normal
870,2020-07-15 15:00:19.226948,1,249.6,27.7,7.6,null,normal
871,2020-07-15 15:00:19.426948,1,247.2,26.0,7.6,null,normal
872,2020-07-15 15:00:19.626948,1,250.3,26.9,7.6,null,normal
873,2020-07-15 15:00:19.826948,1,252.1,27.2,7.7,null,normal
874,2020-07-15 15:00:20.026948,1,260.3,29.2,8.0,null,normal
875,2020-07-15 15:00:20.226948,1,250.9,27.2,7.6,null,normal
876,2020-07-15 15:00:20.426948,1,252.2,26.6,7.8,null,normal
877,2020-07-15 15:00:20.626948,1,258.9,29.2,8.1,null,normal
878,2020-07-15 15:00:20.826948,1,255.6,28.7,7.9,null,normal
879,2020-07-15 15:00:21.026948,1,262.9,29.4,8.1,null,normal
880,2020-07-15 15:00:21.226948,1,261.4,29.8,8.0,null,normal
881,2020-07-15 15:00:21.426948,1,254.8,29.0,7.9,null,normal
882,2020-07-15 15:00:21.626948,1,247.3,28.5,7.7,null,normal
883,2020-07-15 15:00:21.826948,1,259.0,28.0,8.0,null,normal
884,2020-07-15 15:00:22.026948,1,256.2,28.2,8.0,null,normal
885,2020-07-15 15:00:22.226948,1,266.1,29.4,8.2,null,normal
886,2020-07-15 15:00:22.426948,1,252.5,26.7,7.8,null,normal
887,2020-07-15 15:00:22.626948,1,256.4,27.8,7.9,null,normal
888,2020-07-15 15:00:22.826948,1,238.1,27.4,7.4,null,normal
889,2020-07-15 15:00:23.026948,1,239.6,26.6,7.4,null,normal
890,2020-07-15 15:00:23.226948,1,257.2,28.7,7.9,null,normal
891,2020-07-15 15:00:23.426948,1,256.6,29.1,7.9,null,normal
892,2020-07-15 15:00:23.626948,1,252.1,28.8,7.7,null,normal
893,2020-07-15 15:00:23.826948,1,250.5,30.4,7.6,null,normal
894,2020-07-15 15:00:24.026948,1,279.6,32.6,8.6,null,normal
895,2020-07-15 15:00:24.226948,1,258.7,27.6,7.9,null,normal
896,2020-07-15 15:00:24.426948,1,247.2,27.7,7.6,null,normal
897,2020-07-15 15:00:24.626948,1,253.6,27.6,7.8,null,normal
898,2020-07-15 15:00:24.826948,1,263.0,29.1,8.2,null,normal
899,2020-07-15 15:00:25.026948,1,248.5,28.5,7.7,null,normal
900,2020-07-15 15:00:25.226948,1,244.7,27.1,7.5,null,normal
901,2020-07-15 15:00:25.426948,1,245.7,28.2,7.6,null,normal
902,2020-07-15 15:00:25.626948,1,252.4,27.3,7.8,null,normal
903,2020-07-15 15:00:25.826948,1,251.0,28.6,7.8,null,normal
904,2020-07-15 15:00:26.026948,1,252.8,28.6,7.6,null,normal
905,2020-07-15 15:00:26.226948,1,244.8,27.3,7.5,null,normal
906,2020-07-15 15:00:26.426948,1,233.9,25.3,7.2,null,normal
907,2020-07-15 15:00:26.626948,1,254.4,28.6,7.8,null,normal
908,2020-07-15 15:00:26.826948,1,247.7,27.9,7.6,null,normal
909,2020-07-15 15:00:27.026948,1,248.3,28.8,7.7,null,normal
910,2020-07-15 15:00:27.226948,1,249.0,27.2,7.6,null,normal
911,2020-07-15 15:00:27.426948,1,253.8,27.8,7.8,null,normal
912,2020-07-15 15:00:27.626948,1,253.6,27.7,7.7,null,normal
913,2020-07-15 15:00:27.826948,1,252.4,28.2,7.6,null,normal
914,2020-07-15 15:00:28.026948,1,255.0,28.9,7.8,null,normal
915,2020-07-15 15:00:28.226948,1,265.7,30.5,8.1,null,normal
916,2020-07-15 15:00:28.426948,1,236.7,26.8,7.4,null,normal
917,2020-07-15 15:00:28.626948,1,247.3,28.3,7.7,null,normal
918,2020-07-15 15:00:28.826948,1,251.4,27.8,7.8,null,normal
919,2020-07-15 15:00:29.026948,1,250.3,27.5,7.7,null,normal
920,2020-07-15 15:00:29.226948,1,253.0,27.6,8.0,null,normal
921,2020-07-15 15:00:29.426948,1,247.6,26.3,7.7,null,normal
922,2020-07-15 15:00:29.626948,1,261.3,28.3,8.1,null,normal
923,2020-07-15 15:00:29.826948,1,252.0,28.3,7.8,null,normal
924,2020-07-15 15:00:30.026948,1,242.4,26.8,7.6,null,normal
925,2020-07-15 15:00:30.226948,1,233.8,25.9,7.2,null,normal
926,2020-07-15 15:00:30.426948,1,254.3,28.8,7.9,null,normal
927,2020-07-15 15:00:30.626948,1,250.7,27.0,7.7,null,normal
928,2020-07-15 15:00:30.826948,1,240.8,26.1,7.6,null,normal
929,2020-07-15 15:00:31.026948,1,242.5,28.4,7.5,null,normal
930,2020-07-15 15:00:31.226948,1,251.5,28.3,7.8,null,normal
931,2020-07-15 15:00:31.426948,1,250.9,27.6,7.7,null,normal
932,2020-07-15 15:00:31.626948,1,246.4,27.0,7.7,null,normal
933,2020-07-15 15:00:31.826948,1,241.8,27.2,7.5,null,normal
934,2020-07-15 15:00:32.026948,1,245.7,26.5,7.6,null,normal
935,2020-07-15 15:00:32.226948,1,263.6,31.2,8.2,null,normal
936,2020-07-15 15:00:32.426948,1,257.8,29.7,7.9,null,normal
937,2020-07-15 15:00:32.626948,1,256.4,28.6,7.9,null,normal
938,2020-07-15 15:00:32.826948,1,257.0,28.0,7.9,null,normal
939,2020-07-15 15:00:33.026948,1,260.5,28.0,8.1,null,normal
940,2020-07-15 15:00:33.226948,1,246.5,26.7,7.6,null,normal
941,2020-07-15 15:00:33.426948,1,250.8,27.9,7.6,null,normal
942,2020-07-15 15:00:33.626948,1,254.9,27.8,7.9,null,normal
943,2020-07-15 15:00:33.826948,1,252.9,28.3,7.8,null,normal
944,2020-07-15 15:00:34.026948,1,240.6,24.7,7.4,null,normal
945,2020-07-15 15:00:34.226948,1,251.7,27.0,7.9,null,normal
946,2020-07-15 15:00:34.426948,1,242.8,26.0,7.5,null,normal
947,2020-07-15 15:00:34.626948,1,265.8,29.4,8.0,null,normal
948,2020-07-15 15:00:34.826948,1,256.7,28.8,8.0,null,normal
949,2020-07-15 15:00:35.026948,1,258.2,29.9,7.8,null,normal
950,2020-07-15 15:00:35.226948,1,238.2,28.0,7.3,null,normal
951,2020-07-15 15:00:35.426948,1,258.1,29.0,7.9,null,normal
952,2020-07-15 15:00:35.626948,1,245.1,25.4,7.6,null,normal
953,2020-07-15 15:00:35.826948,1,235.0,25.6,7.2,null,normal
954,2020-07-15 15:00:36.026948,1,251.4,26.5,7.7,null,normal
955,2020-07-15 15:00:36.226948,1,258.3,29.2,8.1,null,normal
956,2020-07-15 15:00:36.426948,1,247.7,27.3,7.7,null,normal
957,2020-07-15 15:00:36.626948,1,251.0,28.7,7.6,null,normal
958,2020-07-15 15:00:36.826948,1,237.9,26.8,7.3,null,normal
959,2020-07-15 15:00:37.026948,1,255.1,28.4,7.9,null,normal
960,2020-07-15 15:00:37.226948,1,252.9,28.9,7.9,null,normal
961,2020-07-15 15:00:37.426948,1,248.3,28.5,7.7,null,normal
962,2020-07-15 15:00:37.626948,1,239.4,26.6,7.5,null,normal
963,2020-07-15 15:00:37.826948,1,247.3,27.4,7.7,null,normal
964,2020-07-15 15:00:38.026948,1,255.3,30.1,7.9,null,normal
965,2020-07-15 15:00:38.226948,1,257.3,28.4,7.9,null,normal
966,2020-07-15 15:00:38.426948,1,266.7,31.2,8.4,null,normal
967,2020-07-15 15:00:38.626948,1,251.2,28.9,7.6,null,normal
968,2020-07-15 15:00:38.826948,1,254.4,28.6,7.9,null,normal
969,2020-07-15 15:00:39.026948,1,262.2,29.3,8.1,null,normal
970,2020-07-15 15:00:39.226948,1,255.5,29.1,7.9,null,normal
971,2020-07-15 15:00:39.426948,1,249.2,28.6,7.6,null,normal
972,2020-07-15 15:00:39.626948,1,264.5,27.6,8.2,null,normal
973,2020-07-15 15:00:39.826948,1,250.3,27.6,7.7,null,normal
974,2020-07-15 15:00:40.026948,1,257.6,28.0,7.9,null,normal
975,2020-07-15 15:00:40.226948,1,259.3,30.2,8.0,null,normal
976,2020-07-15 15:00:40.426948,1,254.0,27.7,7.8,null,normal
977,2020-07-15 15:00:40.626948,1,245.7,27.5,7.6,null,normal
978,2020-07-15 15:00:40.826948,1,242.2,27.5,7.5,null,normal
979,2020-07-15 15:00:41.026948,1,260.8,29.1,7.9,null,normal
980,2020-07-15 15:00:41.226948,1,264.5,29.4,8.2,null,normal
981,2020-07-15 15:00:41.426948,1,242.7,26.8,7.5,null,normal
982,2020-07-15 15:00:41.626948,1,246.0,27.3,7.6,null,normal
983,2020-07-15 15:00:41.826948,1,249.2,29.0,7.8,null,normal
984,2020-07-15 15:00:42.026948,1,249.9,30.0,7.6,null,normal
985,2020-07-15 15:00:42.226948,1,256.2,30.0,8.0,null,normal
986,2020-07-15 15:00:42.426948,1,249.9,29.1,7.7,null,normal
987,2020-07-15 15:00:42.626948,1,243.4,27.0,7.5,null,normal
988,2020-07-15 15:00:42.826948,1,248.8,28.9,7.6,null,normal
989,2020-07-15 15:00:43.026948,1,266.0,28.8,8.3,null,normal
990,2020-07-15 15:00:43.226948,1,259.8,30.1,8.1,null,normal
991,2020-07-15 15:00:43.426948,1,264.9,28.6,8.3,null,normal
992,2020-07-15 15:00:43.626948,1,250.6,26.3,7.7,null,normal
993,2020-07-15 15:00:43.826948,1,258.0,30.5,7.9,null,normal
994,2020-07-15 15:00:44.026948,1,254.2,28.5,7.9,null,normal
995,2020-07-15 15:00:44.226948,1,255.5,28.4,7.8,null,normal
996,2020-07-15 15:00:44.426948,1,253.0,26.6,7.8,null,normal
997,2020-07-15 15:00:44.626948,1,256.3,27.6,7.9,null,normal
998,2020-07-15 15:00:44.826948,1,248.1,27.0,7.8,null,normal
999,2020-07-15 15:00:45.026948,1,247.6,26.7,7.6,null,normal
1000,2020-07-15 15:00:45.226948,1,240.6,26.9,7.4,null,normal
1001,2020-07-15 15:00:45.426948,1,242.9,27.8,7.5,null,normal
1002,2020-07-15 15:00:45.626948,1,257.9,28.1,7.9,null,normal
1003,2020-07-15 15:00:45.826948,1,248.0,27.0,7.6,null,normal
1004,2020-07-15 15:00:46.026948,1,254.4,30.0,7.8,null,normal
1005,2020-07-15 15:00:46.226948,1,254.5,27.8,7.7,null,normal
1006,2020-07-15 15:00:46.426948,1,259.5,28.2,8.0,null,normal
1007,2020-07-15 15:00:46.626948,1,259.1,28.3,8.0,null,normal
1008,2020-07-15 15:00:46.826948,1,247.8,28.4,7.7,null,normal
1009,2020-07-15 15:00:47.026948,1,247.6,27.3,7.7,null,normal
1010,2020-07-15 15:00:47.226948,1,249.3,27.5,7.6,null,normal
1011,2020-07-15 15:00:47.426948,1,249.8,26.9,7.5,null,normal
1012,2020-07-15 15:00:47.626948,1,251.7,28.1,7.8,null,normal
1013,2020-07-15 15:00:47.826948,1,243.7,27.8,7.6,null,normal
1014,2020-07-15 15:00:48.026948,1,249.7,28.8,7.7,null,normal
1015,2020-07-15 15:00:48.226948,1,244.7,27.3,7.5,null,normal
1016,2020-07-15 15:00:48.426948,1,264.4,29.9,8.2,null,normal
1017,2020-07-15 15:00:48.626948,1,241.2,25.6,7.4,null,normal
1018,2020-07-15 15:00:48.826948,1,252.3,28.8,7.7,null,normal
1019,2020-07-15 15:00:49.026948,1,243.9,25.7,7.5,null,normal
1020,2020-07-15 15:00:49.226948,1,259.2,29.7,8.0,null,normal
1021,2020-07-15 15:00:49.426948,1,247.8,27.7,7.7,null,normal
1022,2020-07-15 15:00:49.626948,1,249.3,28.5,7.8,null,normal
1023,2020-07-15 15:00:49.826948,1,270.5,31.3,8.4,null,normal
1024,2020-07-15 15:00:50.026948,1,265.0,31.0,8.1,null,normal
1025,2020-07-15 15:00:50.226948,1,240.8,25.4,7.4,null,normal
1026,2020-07-15 15:00:50.426948,1,267.4,30.1,8.1,null,normal
1027,2020-07-15 15:00:50.626948,1,248.5,27.1,7.7,null,normal
1028,2020-07-15 15:00:50.826948,1,244.6,27.1,7.6,null,normal
1029,2020-07-15 15:00:51.026948,1,242.7,26.1,7.5,null,normal
1030,2020-07-15 15:00:51.226948,1,242.2,27.3,7.5,null,normal
1031,2020-07-15 15:00:51.426948,1,247.2,27.0,7.7,null,normal
1032,2020-07-15 15:00:51.626948,1,245.9,27.5,7.5,null,normal
1033,2020-07-15 15:00:51.826948,1,245.3,26.4,7.5,null,normal
1034,2020-07-15 15:00:52.026948,1,242.7,26.9,7.5,null,normal
1035,2020-07-15 15:00:52.226948,1,253.9,27.9,7.9,null,normal
1036,2020-07-15 15:00:52.426948,1,243.8,25.2,7.5,null,normal
1037,2020-07-15 15:00:52.626948,1,231.7,26.6,7.1,null,normal
1038,2020-07-15 15:00:52.826948,1,256.1,29.0,7.8,null,normal
1039,2020-07-15 15:00:53.026948,1,237.1,27.3,7.3,null,normal
1040,2020-07-15 15:00:53.226948,1,260.9,28.9,8.1,null,normal
1041,2020-07-15 15:00:53.426948,1,255.4,28.4,7.9,null,normal
1042,2020-07-15 15:00:53.626948,1,260.3,28.6,8.0,null,normal
1043,2020-07-15 15:00:53.826948,1,254.5,30.0,7.9,null,normal
1044,2020-07-15 15:00:54.026948,1,245.6,25.5,7.7,null,normal
1045,2020-07-15 15:00:54.226948,1,259.5,29.6,8.0,null,normal
1046,2020-07-15 15:00:54.426948,1,254.8,29.3,8.0,null,normal
1047,2020-07-15 15:00:54.626948,1,263.9,28.5,8.1,null,normal
1048,2020-07-15 15:00:54.826948,1,249.7,29.5,7.7,null,normal
1049,2020-07-15 15:00:55.026948,1,253.2,26.6,7.8,null,normal
1050,2020-07-15 15:00:55.226948,1,250.5,27.5,7.7,null,normal
1051,2020-07-15 15:00:55.426948,1,244.5,27.6,7.5,null,normal
1052,2020-07-15 15:00:55.626948,1,253.9,29.1,7.8,null,normal
1053,2020-07-15 15:00:55.826948,1,243.7,25.7,7.4,null,normal
1054,2020-07-15 15:00:56.026948,1,238.6,24.7,7.4,null,normal
1055,2020-07-15 15:00:56.226948,1,262.7,28.8,8.1,null,normal
1056,2020-07-15 15:00:56.426948,1,253.3,30.3,7.7,null,normal
1057,2020-07-15 15:00:56.626948,1,253.1,27.2,7.8,null,normal
1058,2020-07-15 15:00:56.826948,1,248.6,27.8,7.6,null,normal
1059,2020-07-15 15:00:57.026948,1,258.7,29.0,8.0,null,normal
1060,2020-07-15 15:00:57.226948,1,253.2,28.4,7.8,null,normal
1061,2020-07-15 15:00:57.426948,1,266.1,30.3,8.3,null,normal
1062,2020-07-15 15:00:57.626948,1,257.4,28.0,8.0,null,normal
1063,2020-07-15 15:00:57.826948,1,241.3,25.4,7.5,null,normal
1064,2020-07-15 15:00:58.026948,1,243.8,27.8,7.5,null,normal
1065,2020-07-15 15:00:58.226948,1,267.9,30.2,8.3,null,normal
1066,2020-07-15 15:00:58.426948,1,251.4,27.9,7.7,null,normal
1067,2020-07-15 15:00:58.626948,1,251.6,28.4,7.8,null,normal
1068,2020-07-15 15:00:58.826948,1,251.2,27.9,7.9,null,normal
1069,2020-07-15 15:00:59.026948,1,253.9,29.6,7.8,null,normal
1070,2020-07-15 15:00:59.226948,1,256.3,28.4,8.0,null,normal
1071,2020-07-15 15:00:59.426948,1,252.3,27.6,7.7,null,normal
1072,2020-07-15 15:00:59.626948,1,260.6,29.7,8.0,null,normal
1073,2020-07-15 15:00:59.826948,1,252.3,28.4,7.9,null,normal
1074,2020-07-15 15:01:00.026948,1,250.3,27.0,7.7,null,normal
1075,2020-07-15 15:01:00.226948,1,239.4,28.3,7.4,null,normal
1076,2020-07-15 15:01:00.426948,1,238.8,26.7,7.4,null,normal
1077,2020-07-15 15:01:00.626948,1,242.1,27.8,7.5,null,normal
1078,2020-07-15 15:01:00.826948,1,252.8,28.7,7.8,null,normal
1079,2020-07-15 15:01:01.026948,1,251.1,28.6,7.9,null,normal
1080,2020-07-15 15:01:01.226948,1,256.7,29.9,8.1,null,normal
1081,2020-07-15 15:01:01.426948,1,234.7,26.2,7.2,null,normal
1082,2020-07-15 15:01:01.626948,1,265.7,31.5,8.2,null,normal
1083,2020-07-15 15:01:01.826948,1,257.8,28.9,8.0,null,normal
1084,2020-07-15 15:01:02.026948,1,255.8,28.5,8.0,null,normal
1085,2020-07-15 15:01:02.226948,1,261.4,29.3,8.0,null,normal
1086,2020-07-15 15:01:02.426948,1,265.6,29.0,8.3,null,normal
1087,2020-07-15 15:01:02.626948,1,248.1,28.3,7.7,null,normal
1088,2020-07-15 15:01:02.826948,1,243.7,26.9,7.5,null,normal
1089,2020-07-15 15:01:03.026948,1,263.9,31.3,8.0,null,normal
1090,2020-07-15 15:01:03.226948,1,251.3,27.9,7.7,null,normal
1091,2020-07-15 15:01:03.426948,1,247.3,27.7,7.7,null,normal
1092,2020-07-15 15:01:03.626948,1,252.3,28.5,7.7,null,normal
1093,2020-07-15 15:01:03.826948,1,242.7,26.5,7.5,null,normal
1094,2020-07-15 15:01:04.026948,1,249.7,28.3,7.8,null,normal
1095,2020-07-15 15:01:04.226948,1,241.1,25.9,7.4,null,normal
1096,2020-07-15 15:01:04.426948,1,256.5,27.8,8.0,null,normal
1097,2020-07-15 15:01:04.626948,1,243.9,27.6,7.6,null,normal
1098,2020-07-15 15:01:04.826948,1,243.3,25.2,7.5,null,normal
1099,2020-07-15 15:01:05.026948,1,241.4,27.7,7.4,null,normal
1100,2020-07-15 15:01:05.226948,1,245.3,27.4,7.5,null,normal
1101,2020-07-15 15:01:05.426948,1,258.2,30.8,8.0,null,normal
1102,2020-07-15 15:01:05.626948,1,258.9,28.6,8.1,null,normal
1103,2020-07-15 15:01:05.826948,1,243.4,25.3,7.5,null,normal
1104,2020-07-15 15:01:06.026948,1,259.4,28.9,8.1,null,normal
1105,2020-07-15 15:01:06.226948,1,253.3,29.9,7.8,null,normal
1106,2020-07-15 15:01:06.426948,1,255.4,29.4,7.7,null,normal
1107,2020-07-15 15:01:06.626948,1,257.0,28.6,8.0,null,normal
1108,2020-07-15 15:01:06.826948,1,247.2,26.0,7.7,null,normal
1109,2020-07-15 15:01:07.026948,1,263.5,29.4,8.1,null,normal
1110,2020-07-15 15:01:07.226948,1,245.1,27.8,7.7,null,normal
1111,2020-07-15 15:01:07.426948,1,245.8,26.8,7.6,null,normal
1112,2020-07-15 15:01:07.626948,1,255.2,28.4,7.8,null,normal
1113,2020-07-15 15:01:07.826948,1,243.9,27.0,7.6,null,normal
1114,2020-07-15 15:01:08.026948,1,256.2,28.0,8.0,null,normal
1115,2020-07-15 15:01:08.226948,1,250.0,26.9,7.6,null,normal
1116,2020-07-15 15:01:08.426948,1,250.0,27.1,7.8,null,normal
1117,2020-07-15 15:01:08.626948,1,252.5,27.1,8.0,null,normal
1118,2020-07-15 15:01:08.826948,1,261.2,28.3,8.2,null,normal
1119,2020-07-15 15:01:09.026948,1,267.7,29.3,8.3,null,normal
1120,2020-07-15 15:01:09.226948,1,245.1,27.2,7.4,null,normal
1121,2020-07-15 15:01:09.426948,1,264.9,29.4,8.1,null,normal
